Radiant_Temp,Humidity,Air_Velocity,Optimal_Air_Temp,Min_Abs_PMV
33.0,45,0.30000000000000004,21.5,0.02771147778890275
33.0,45,0.4,22.5,0.0021555033800854766
33.0,45,0.5,23.0,0.021954673052746024
33.0,45,0.6000000000000001,23.5,0.008582389935876202
33.0,45,0.7000000000000001,24.0,0.03190521486341247
33.0,45,0.8,24.0,0.045842748535293694
33.0,45,0.9,24.5,0.028366378210601305
33.0,45,1.0,24.5,0.03789992991030554
33.0,45,1.1,25.5,0.10669927382621398
33.0,45,1.2000000000000002,16.0,23.921546150203223
33.0,45,1.3,,inf
33.0,45,1.4000000000000001,,inf
33.0,45,1.5,,inf
33.0,45,1.6,,inf
33.0,50,0.0,18.0,0.025000823467037227
33.0,50,0.1,18.0,0.025000823467037227
33.0,50,0.2,20.0,0.0059415606400118216
33.0,50,0.30000000000000004,21.5,0.009675555306025317
33.0,50,0.4,22.5,0.04189222618348978
33.0,50,0.5,23.0,0.01900451088599932
33.0,50,0.6000000000000001,23.5,0.03363195792666165
33.0,50,0.7000000000000001,23.5,0.06055574556274547
33.0,50,0.8,24.0,0.0023397989094396574
33.0,50,0.9,24.0,0.07042468695198445
33.0,50,1.0,24.5,0.006925807441769158
33.0,50,1.1,25.5,0.059122344311144714
33.0,50,1.2000000000000002,16.0,23.895037106122786
33.0,50,1.3,,inf
33.0,50,1.4000000000000001,,inf
33.0,50,1.5,,inf
33.0,50,1.6,,inf
33.0,55,0.0,18.0,0.005090357195100326
33.0,55,0.1,18.0,0.005090357195100326
33.0,55,0.2,20.0,0.02814856647057996
33.0,55,0.30000000000000004,21.5,0.04706258840095233
33.0,55,0.4,22.0,0.03791341800139949
33.0,55,0.5,23.0,0.059963694824745194
33.0,55,0.6000000000000001,23.0,0.05644869941582957
33.0,55,0.7000000000000001,23.5,0.01834139770020657
33.0,55,0.8,24.0,0.041163150716415436
33.0,55,0.9,24.0,0.02692173732612936
33.0,55,1.0,24.5,0.05175154479384385
33.0,55,1.1,25.5,0.011545414796074389
33.0,55,1.2000000000000002,16.0,23.868528062042344
33.0,55,1.3,,inf
33.0,55,1.4000000000000001,,inf
33.0,55,1.5,,inf
33.0,55,1.6,,inf
33.0,60,0.0,18.0,0.03518153785723682
33.0,60,0.1,18.0,0.03518153785723682
33.0,60,0.2,19.5,0.03699141474211599
33.0,60,0.30000000000000004,21.0,0.027193297854079892
33.0,60,0.4,22.0,0.0006328243161475125
33.0,60,0.5,22.5,0.026805217311854295
33.0,60,0.6000000000000001,23.0,0.015489515477084223
33.0,60,0.7000000000000001,23.5,0.02387295016233128
33.0,60,0.8,23.5,0.05789650667262388
33.0,60,0.9,24.0,0.016581212299724677
33.0,60,1.0,24.0,0.05166571395213379
33.0,60,1.1,25.5,0.03603151471899436
33.0,60,1.2000000000000002,16.0,23.842019017961906
33.0,60,1.3,,inf
33.0,60,1.4000000000000001,,inf
33.0,60,1.5,,inf
33.0,60,1.6,,inf
33.0,65,0.0,17.5,0.033810719853957796
33.0,65,0.1,17.5,0.033810719853957796
33.0,65,0.2,19.5,0.003942256141745412
33.0,65,0.30000000000000004,21.0,0.009065100489357826
33.0,65,0.4,22.0,0.03917906663369662
33.0,65,0.5,22.5,0.012931505491550529
33.0,65,0.6000000000000001,23.0,0.025469668461661123
33.0,65,0.7000000000000001,23.5,0.06608729802486912
33.0,65,0.8,23.5,0.01568215881008603
33.0,65,0.9,24.0,0.06008416192557977
33.0,65,1.0,24.0,0.0081627643262787
33.0,65,1.1,25.5,0.08360844423406415
33.0,65,1.2000000000000002,16.0,23.81550997388147
33.0,65,1.3,,inf
33.0,65,1.4000000000000001,,inf
33.0,65,1.5,,inf
33.0,65,1.6,,inf
33.0,70,0.0,17.5,0.0046526378253165385
33.0,70,0.1,17.5,0.0046526378253165385
33.0,70,0.2,19.5,0.029106902458624108
33.0,70,0.30000000000000004,21.0,0.045323498832795545
33.0,70,0.4,21.5,0.045006147782842586
33.0,70,0.5,22.5,0.0526682282949543
33.0,70,0.6000000000000001,23.0,0.06642885240040752
33.0,70,0.7000000000000001,23.0,0.032414030505781316
33.0,70,0.8,23.5,0.026532189052452346
33.0,70,0.9,23.5,0.045286853718403644
33.0,70,1.0,24.0,0.03534018529957534
33.0,70,1.1,25.5,0.13118537374913342
33.0,70,1.2000000000000002,16.0,23.78900092980103
33.0,70,1.3,,inf
33.0,70,1.4000000000000001,,inf
33.0,70,1.5,,inf
33.0,70,1.6,,inf
33.0,75,0.0,17.5,0.024505444203324723
33.0,75,0.1,17.5,0.024505444203324723
33.0,75,0.2,19.0,0.03981991702656135
33.0,75,0.30000000000000004,20.5,0.033048237511330424
33.0,75,0.4,21.5,0.007619114687914516
33.0,75,0.5,22.0,0.03857029946372395
33.0,75,0.6000000000000001,22.5,0.029500012816839175
33.0,75,0.7000000000000001,23.0,0.008545153432964029
33.0,75,0.8,23.5,0.06874653691499072
33.0,75,0.9,23.5,0.0030725058558657933
33.0,75,1.0,23.5,0.07312722781979852
33.0,75,1.1,25.5,0.1787623032642027
33.0,75,1.2000000000000002,16.0,23.76249188572059
33.0,75,1.3,,inf
33.0,75,1.4000000000000001,,inf
33.0,75,1.5,,inf
33.0,75,1.6,,inf
33.0,80,0.0,17.0,0.04824522988422516
33.0,80,0.1,17.0,0.04824522988422516
33.0,80,0.2,19.0,0.007783816834213706
33.0,80,0.30000000000000004,20.5,0.002111416196053884
33.0,80,0.4,21.5,0.029767918407013025
33.0,80,0.5,22.0,2.405714617536996e-05
33.0,80,0.6000000000000001,22.5,0.010236709986564596
33.0,80,0.7000000000000001,23.0,0.049504337371709374
33.0,80,0.8,23.0,0.03628854794538408
33.0,80,0.9,23.5,0.039141842006672055
33.0,80,1.0,23.5,0.030912879957260674
33.0,80,1.1,25.5,0.22633923277927195
33.0,80,1.2000000000000002,16.0,23.73598284164015
33.0,80,1.3,,inf
33.0,80,1.4000000000000001,,inf
33.0,80,1.5,,inf
33.0,80,1.6,,inf
33.0,85,0.0,17.0,0.019994811713592672
33.0,85,0.1,17.0,0.019994811713592672
33.0,85,0.2,19.0,0.024252283358132887
33.0,85,0.30000000000000004,20.5,0.037271069903437135
33.0,85,0.4,21.0,0.05858981706185682
33.0,85,0.5,22.0,0.03852218517137269
33.0,85,0.6000000000000001,22.5,0.049973432789968894
33.0,85,0.7000000000000001,22.5,0.05352716219467092
33.0,85,0.8,23.0,0.00467063599336179
33.0,85,0.9,23.0,0.07051243650484358
33.0,85,1.0,23.5,0.011301467905277703
33.0,85,1.1,25.5,0.27391616229434124
33.0,85,1.2000000000000002,16.0,23.70947379755971
33.0,85,1.3,,inf
33.0,85,1.4000000000000001,,inf
33.0,85,1.5,,inf
33.0,85,1.6,,inf
33.0,90,0.0,17.0,0.008255606457040343
33.0,90,0.1,17.0,0.008255606457040343
33.0,90,0.2,18.5,0.04827746889891319
33.0,90,0.30000000000000004,20.0,0.04501939722969833
33.0,90,0.4,21.0,0.022331418718420152
33.0,90,0.5,21.5,0.05697487482961273
33.0,90,0.6000000000000001,22.0,0.05033254306682211
33.0,90,0.7000000000000001,22.5,0.013790439391266625
33.0,90,0.8,23.0,0.045629819932108184
33.0,90,0.9,23.0,0.029553252566098236
33.0,90,1.0,23.5,0.0535158157678166
33.0,90,1.1,25.5,0.32149309180941105
33.0,90,1.2000000000000002,16.0,23.682964753479276
33.0,90,1.3,,inf
33.0,90,1.4000000000000001,,inf
33.0,90,1.5,,inf
33.0,90,1.6,,inf
33.5,10,0.0,19.0,0.018261888960289647
33.5,10,0.1,19.0,0.018261888960289647
33.5,10,0.2,21.0,0.030252935720254674
33.5,10,0.30000000000000004,22.5,0.0231899427390505
33.5,10,0.4,23.5,0.0033522972663468974
33.5,10,0.5,24.0,0.018966808696640927
33.5,10,0.6000000000000001,24.5,0.005873409715594834
33.5,10,0.7000000000000001,25.0,0.032634171832437775
33.5,10,0.8,25.0,0.038526237657254186
33.5,10,0.9,25.5,0.03190305346843531
33.5,10,1.0,25.5,0.03387892454847329
33.5,10,1.1,34.5,2.4387337015277044
33.5,10,1.2000000000000002,17.0,71.12824565225301
33.5,10,1.3,,inf
33.5,10,1.4000000000000001,,inf
33.5,10,1.5,,inf
33.5,10,1.6,,inf
33.5,15,0.0,19.0,0.013774211232055893
33.5,15,0.1,19.0,0.013774211232055893
33.5,15,0.2,21.0,0.0060054626231830464
33.5,15,0.30000000000000004,22.5,0.016546780064352746
33.5,15,0.4,23.5,0.045566645128884746
33.5,15,0.5,24.0,0.024536140929213635
33.5,15,0.6000000000000001,24.5,0.03895232763647986
33.5,15,0.7000000000000001,24.5,0.048170524404674016
33.5,15,0.8,25.0,0.007657234740631902
33.5,15,0.9,25.0,0.055104699885876955
33.5,15,1.0,25.5,0.013698004966596504
33.5,15,1.1,34.5,2.51846905546576
33.5,15,1.2000000000000002,17.0,71.09999523408239
33.5,15,1.3,,inf
33.5,15,1.4000000000000001,,inf
33.5,15,1.5,,inf
33.5,15,1.6,,inf
33.5,20,0.0,18.5,0.04433154360575991
33.5,20,0.1,18.5,0.04433154360575991
33.5,20,0.2,21.0,0.04226386096662076
33.5,20,0.30000000000000004,22.0,0.04644432385775741
33.5,20,0.4,23.0,0.02354285894000921
33.5,20,0.5,23.5,0.05002330019083248
33.5,20,0.6000000000000001,24.0,0.039844775820615415
33.5,20,0.7000000000000001,24.5,0.003344787052599849
33.5,20,0.8,25.0,0.05384070713851799
33.5,20,0.9,25.0,0.008921227487990872
33.5,20,1.0,25.5,0.06127493448166577
33.5,20,1.1,34.5,2.5982044094038144
33.5,20,1.2000000000000002,17.0,71.07174481591174
33.5,20,1.3,,inf
33.5,20,1.4000000000000001,,inf
33.5,20,1.5,,inf
33.5,20,1.6,,inf
33.5,25,0.0,18.5,0.013281227889584702
33.5,25,0.1,18.5,0.013281227889584702
33.5,25,0.2,20.5,0.013663727432599223
33.5,25,0.30000000000000004,22.0,0.00789808154020935
33.5,25,0.4,23.0,0.01741632499873719
33.5,25,0.5,23.5,0.007808952328294635
33.5,25,0.6000000000000001,24.0,0.0036581738052391473
33.5,25,0.7000000000000001,24.5,0.04148095029947484
33.5,25,0.8,24.5,0.03370835625557123
33.5,25,0.9,25.0,0.037262244909895215
33.5,25,1.0,25.0,0.029719103979928333
33.5,25,1.1,34.5,2.6779397633418696
33.5,25,1.2000000000000002,17.0,71.04349439774111
33.5,25,1.3,,inf
33.5,25,1.4000000000000001,,inf
33.5,25,1.5,,inf
33.5,25,1.6,,inf
33.5,30,0.0,18.5,0.017769087826590507
33.5,30,0.1,18.5,0.017769087826590507
33.5,30,0.2,20.5,0.021495926274785082
33.5,30,0.30000000000000004,22.0,0.030648160777338705
33.5,30,0.4,22.5,0.055317889652404494
33.5,30,0.5,23.5,0.034405395534244265
33.5,30,0.6000000000000001,24.0,0.04716112343109371
33.5,30,0.7000000000000001,24.0,0.04445133667390459
33.5,30,0.8,24.5,0.011117381096503459
33.5,30,0.9,24.5,0.05538033642927575
33.5,30,1.0,25.0,0.016464368417957755
33.5,30,1.1,34.5,2.757675117279924
33.5,30,1.2000000000000002,17.0,71.01524397957049
33.5,30,1.3,,inf
33.5,30,1.4000000000000001,,inf
33.5,30,1.5,,inf
33.5,30,1.6,,inf
33.5,35,0.0,18.0,0.044624492210508314
33.5,35,0.1,18.0,0.044624492210508314
33.5,35,0.2,20.0,0.03749297273185694
33.5,35,0.30000000000000004,21.5,0.03693559013442444
33.5,35,0.4,22.5,0.015581166849000197
33.5,35,0.5,23.0,0.04513383492091519
33.5,35,0.6000000000000001,23.5,0.036750793830458275
33.5,35,0.7000000000000001,24.0,0.000948387048050552
33.5,35,0.8,24.5,0.055943118448577626
33.5,35,0.9,24.5,0.01055459907720158
33.5,35,1.0,25.0,0.06264784081584332
33.5,35,1.1,34.5,2.837410471217978
33.5,35,1.2000000000000002,17.0,70.98699356139984
33.5,35,1.3,,inf
33.5,35,1.4000000000000001,,inf
33.5,35,1.5,,inf
33.5,35,1.6,,inf
33.5,40,0.0,18.0,0.01453331154837076
33.5,40,0.1,18.0,0.01453331154837076
33.5,40,0.2,20.0,0.003402845621265687
33.5,40,0.30000000000000004,21.5,0.00045144296050362323
33.5,40,0.4,22.5,0.0241555559544041
33.5,40,0.5,23.0,0.004174650982169316
33.5,40,0.6000000000000001,23.5,0.005463554032079576
33.5,40,0.7000000000000001,24.0,0.04255456257780348
33.5,40,0.8,24.0,0.036997942121748006
33.5,40,0.9,24.5,0.03427113827487312
33.5,40,1.0,24.5,0.03397815331012808
33.5,40,1.1,34.5,2.917145825156034
33.5,40,1.2000000000000002,17.0,70.95874314322921
33.5,40,1.3,,inf
33.5,40,1.4000000000000001,,inf
33.5,40,1.5,,inf
33.5,40,1.6,,inf
33.5,45,0.0,18.0,0.015557869113765738
33.5,45,0.1,18.0,0.015557869113765738
33.5,45,0.2,20.0,0.03068728148932662
33.5,45,0.30000000000000004,21.5,0.03783847605543169
33.5,45,0.4,22.0,0.0532361168676068
33.5,45,0.5,23.0,0.036784532956576556
33.5,45,0.6000000000000001,23.5,0.04767790189461848
33.5,45,0.7000000000000001,23.5,0.0485883117175485
33.5,45,0.8,24.0,0.006505007504107085
33.5,45,0.9,24.0,0.06316185537302146
33.5,45,1.0,24.5,0.010847584041946088
33.5,45,1.1,34.5,2.996881179094089
33.5,45,1.2000000000000002,17.0,70.93049272505857
33.5,45,1.3,,inf
33.5,45,1.4000000000000001,,inf
33.5,45,1.5,,inf
33.5,45,1.6,,inf
33.5,50,0.0,18.0,0.045649049775902235
33.5,50,0.1,18.0,0.045649049775902235
33.5,50,0.2,19.5,0.03233573251531338
33.5,50,0.30000000000000004,21.0,0.034126005569302495
33.5,50,0.4,22.0,0.01468987455005874
33.5,50,0.5,22.5,0.047507786243923066
33.5,50,0.6000000000000001,23.0,0.04111699403350813
33.5,50,0.7000000000000001,23.5,0.0063739638550106515
33.5,50,0.8,24.0,0.050007957129961124
33.5,50,0.9,24.0,0.01965890574716743
33.5,50,1.0,24.5,0.05567332139402078
33.5,50,1.1,34.5,3.0766165330321433
33.5,50,1.2000000000000002,17.0,70.90224230688794
33.5,50,1.3,,inf
33.5,50,1.4000000000000001,,inf
33.5,50,1.5,,inf
33.5,50,1.6,,inf
33.5,55,0.0,17.5,0.021621956721107602
33.5,55,0.1,17.5,0.021621956721107602
33.5,55,0.2,19.5,0.0007134260850571942
33.5,55,0.30000000000000004,21.0,0.0021323927741346994
33.5,55,0.4,22.0,0.02385636776749037
33.5,55,0.5,22.5,0.0077710634405198185
33.5,55,0.6000000000000001,23.0,0.00015781009476173362
33.5,55,0.7000000000000001,23.5,0.0358403840075272
33.5,55,0.8,23.5,0.047734720030568875
33.5,55,0.9,24.0,0.023844043878687132
33.5,55,1.0,24.0,0.046311421142361774
33.5,55,1.1,34.5,3.1563518869701985
33.5,55,1.2000000000000002,17.0,70.87399188871731
33.5,55,1.3,,inf
33.5,55,1.4000000000000001,,inf
33.5,55,1.5,,inf
33.5,55,1.6,,inf
33.5,60,0.0,17.5,0.007536125307534186
33.5,60,0.1,17.5,0.007536125307534186
33.5,60,0.2,19.5,0.03376258468542777
33.5,60,0.30000000000000004,21.0,0.03839079111757242
33.5,60,0.4,21.5,0.05797741535738679
33.5,60,0.5,22.5,0.03196565936288448
33.5,60,0.6000000000000001,23.0,0.040801373843983614
33.5,60,0.7000000000000001,23.0,0.06012114492198481
33.5,60,0.8,23.5,0.0055203721680299744
33.5,60,0.9,24.0,0.0673469935045417
33.5,60,1.0,24.0,0.0028084715165072106
33.5,60,1.1,34.5,3.236087240908254
33.5,60,1.2000000000000002,17.0,70.84574147054668
33.5,60,1.3,,inf
33.5,60,1.4000000000000001,,inf
33.5,60,1.5,,inf
33.5,60,1.6,,inf
33.5,65,0.0,17.5,0.03669420733617545
33.5,65,0.1,17.5,0.03669420733617545
33.5,65,0.2,19.0,0.03310307581581106
33.5,65,0.30000000000000004,20.5,0.03774931099985308
33.5,65,0.4,21.5,0.020590382262458726
33.5,65,0.5,22.0,0.05686023001127551
33.5,65,0.6000000000000001,22.5,0.05265197790321078
33.5,65,0.7000000000000001,23.0,0.019161960983239464
33.5,65,0.8,23.5,0.03669397569450788
33.5,65,0.9,23.5,0.03671586866988504
33.5,65,1.0,24.0,0.04069447810934736
33.5,65,1.1,34.5,3.3158225948463085
33.5,65,1.2000000000000002,17.0,70.81749105237606
33.5,65,1.3,,inf
33.5,65,1.4000000000000001,,inf
33.5,65,1.5,,inf
33.5,65,1.6,,inf
33.5,70,0.0,17.0,0.0343811096213059
33.5,70,0.1,17.0,0.0343811096213059
33.5,70,0.2,19.0,0.0010669756234644653
33.5,70,0.30000000000000004,20.5,0.002589657292469299
33.5,70,0.4,21.5,0.01679665083246829
33.5,70,0.5,22.0,0.018313987693727454
33.5,70,0.6000000000000001,22.5,0.012915255099807005
33.5,70,0.7000000000000001,23.0,0.021797222955506932
33.5,70,0.8,23.0,0.06580239229228119
33.5,70,0.9,23.5,0.0054984791926538604
33.5,70,1.0,23.5,0.0663852338324899
33.5,70,1.1,34.5,3.3955579487843637
33.5,70,1.2000000000000002,17.0,70.78924063420541
33.5,70,1.3,,inf
33.5,70,1.4000000000000001,,inf
33.5,70,1.5,,inf
33.5,70,1.6,,inf
33.5,75,0.0,17.0,0.006130691450672891
33.5,75,0.1,17.0,0.006130691450672891
33.5,75,0.2,19.0,0.030969124568882653
33.5,75,0.30000000000000004,20.5,0.03256999641491448
33.5,75,0.4,21.5,0.05418368392739636
33.5,75,0.5,22.0,0.020232254623821656
33.5,75,0.6000000000000001,22.5,0.026821467703598348
33.5,75,0.7000000000000001,23.0,0.06275640689425228
33.5,75,0.8,23.0,0.02484320835353584
33.5,75,0.9,23.5,0.04771282705519171
33.5,75,1.0,23.5,0.02417088596995099
33.5,75,1.1,34.5,3.475293302722418
33.5,75,1.2000000000000002,17.0,70.76099021603478
33.5,75,1.3,,inf
33.5,75,1.4000000000000001,,inf
33.5,75,1.5,,inf
33.5,75,1.6,,inf
33.5,80,0.0,17.0,0.022119726719960122
33.5,80,0.1,17.0,0.022119726719960122
33.5,80,0.2,18.5,0.03955400466034029
33.5,80,0.30000000000000004,20.0,0.047547262870774536
33.5,80,0.4,21.0,0.03301240143360907
33.5,80,0.5,22.0,0.05877849694136971
33.5,80,0.6000000000000001,22.5,0.0665581905070016
33.5,80,0.7000000000000001,22.5,0.03902317133331647
33.5,80,0.8,23.0,0.016115975585209504
33.5,80,0.9,23.0,0.06065102077139514
33.5,80,1.0,23.5,0.01804346189258686
33.5,80,1.1,34.5,3.5550286566604736
33.5,80,1.2000000000000002,17.0,70.73273979786416
33.5,80,1.3,,inf
33.5,80,1.4000000000000001,,inf
33.5,80,1.5,,inf
33.5,80,1.6,,inf
33.5,85,0.0,17.0,0.050370144890592085
33.5,85,0.1,17.0,0.050370144890592085
33.5,85,0.2,18.5,0.008503688944165083
33.5,85,0.30000000000000004,20.0,0.01345713576018328
33.5,85,0.4,21.0,0.0032459969098286487
33.5,85,0.5,21.5,0.03552766999293776
33.5,85,0.6000000000000001,22.0,0.03252671953508785
33.5,85,0.7000000000000001,22.5,0.0007135514700878286
33.5,85,0.8,23.0,0.0570751595239559
33.5,85,0.9,23.0,0.019691836832648742
33.5,85,1.0,23.5,0.06025780975512471
33.5,85,1.1,34.5,3.634764010598528
33.5,85,1.2000000000000002,17.0,70.70448937969353
33.5,85,1.3,,inf
33.5,85,1.4000000000000001,,inf
33.5,85,1.5,,inf
33.5,85,1.6,,inf
33.5,90,0.0,16.5,0.025213841387932555
33.5,90,0.1,16.5,0.025213841387932555
33.5,90,0.2,18.5,0.022546626772010123
33.5,90,0.30000000000000004,20.0,0.020632991350409028
33.5,90,0.4,21.0,0.039504395253266364
33.5,90,0.5,21.5,0.0018593631019903092
33.5,90,0.6000000000000001,22.0,0.006019522782460207
33.5,90,0.7000000000000001,22.5,0.040450274273492126
33.5,90,0.8,22.5,0.0511758147645361
33.5,90,0.9,23.0,0.021267347106096603
33.5,90,1.0,23.0,0.052918006433916406
33.5,90,1.1,34.5,3.714499364536583
33.5,90,1.2000000000000002,17.0,70.67623896152288
33.5,90,1.3,,inf
33.5,90,1.4000000000000001,,inf
33.5,90,1.5,,inf
33.5,90,1.6,,inf
34.0,10,0.0,18.5,0.03547135345673617
34.0,10,0.1,18.5,0.03547135345673617
34.0,10,0.2,21.0,0.040711931608769895
34.0,10,0.30000000000000004,22.5,0.042589242761062275
34.0,10,0.4,23.0,0.04347468830159249
34.0,10,0.5,24.0,0.03997981866051042
34.0,10,0.6000000000000001,24.5,0.05058624762804216
34.0,10,0.7000000000000001,24.5,0.038622558161043596
34.0,10,0.8,25.0,0.014012347711354997
34.0,10,0.9,25.0,0.05053802125981814
34.0,10,1.0,25.5,0.014798068522029476
34.0,10,1.1,26.5,5.346788118503864
34.0,10,1.2000000000000002,16.0,208.20694151837438
34.0,10,1.3,,inf
34.0,10,1.4000000000000001,,inf
34.0,10,1.5,,inf
34.0,10,1.6,,inf
34.0,15,0.0,18.5,0.004421037740561487
34.0,15,0.1,18.5,0.004421037740561487
34.0,15,0.2,20.5,0.012910059226189532
34.0,15,0.30000000000000004,22.0,0.019177105374993404
34.0,15,0.4,23.0,0.002515504362846091
34.0,15,0.5,23.5,0.0332592134193036
34.0,15,0.6000000000000001,24.0,0.026857302777831785
34.0,15,0.7000000000000001,24.5,0.006203179191031097
34.0,15,0.8,25.0,0.06019582010924161
34.0,15,0.9,25.0,0.0043545488619315285
34.0,15,1.0,25.5,0.06237499803709875
34.0,15,1.1,26.5,5.397262295426118
34.0,15,1.2000000000000002,16.0,208.18043247429392
34.0,15,1.3,,inf
34.0,15,1.4000000000000001,,inf
34.0,15,1.5,,inf
34.0,15,1.6,,inf
34.0,20,0.0,18.5,0.02662927797561372
34.0,20,0.1,18.5,0.02662927797561372
34.0,20,0.2,20.5,0.02224959448119425
34.0,20,0.30000000000000004,22.0,0.01936913694255518
34.0,20,0.4,23.0,0.038443679575898206
34.0,20,0.5,23.5,0.00895513444323425
34.0,20,0.6000000000000001,24.0,0.01664564684802278
34.0,20,0.7000000000000001,24.5,0.05102891654310579
34.0,20,0.8,24.5,0.02596694810389832
34.0,20,0.9,25.0,0.04182892353595403
34.0,20,1.0,25.0,0.027086942706701554
34.0,20,1.1,26.5,5.447736472348373
34.0,20,1.2000000000000002,16.0,208.1539234302135
34.0,20,1.3,,inf
34.0,20,1.4000000000000001,,inf
34.0,20,1.5,,inf
34.0,20,1.6,,inf
34.0,25,0.0,18.0,0.03392342654262557
34.0,25,0.1,18.0,0.03392342654262557
34.0,25,0.2,20.0,0.0346371874735066
34.0,25,0.30000000000000004,21.5,0.045861909992555044
34.0,25,0.4,22.5,0.03303490549189414
34.0,25,0.5,23.5,0.0511694823057721
34.0,25,0.6000000000000001,24.0,0.060148596473877346
34.0,25,0.7000000000000001,24.0,0.03370995860618478
34.0,25,0.8,24.5,0.018858789248176373
34.0,25,0.9,24.5,0.049041212214912304
34.0,25,1.0,25.0,0.019096529691185058
34.0,25,1.1,26.5,5.498210649270627
34.0,25,1.2000000000000002,16.0,208.12741438613304
34.0,25,1.3,,inf
34.0,25,1.4000000000000001,,inf
34.0,25,1.5,,inf
34.0,25,1.6,,inf
34.0,30,0.0,18.0,0.0038322458804880177
34.0,30,0.1,18.0,0.0038322458804880177
34.0,30,0.2,20.0,0.0005470603629148176
34.0,30,0.30000000000000004,21.5,0.008474876897627501
34.0,30,0.4,22.5,0.006701817311510157
34.0,30,0.5,23.0,0.027082769307082595
34.0,30,0.6000000000000001,23.5,0.022443961233961137
34.0,30,0.7000000000000001,24.0,0.00979299101966978
34.0,30,0.8,24.5,0.06368452660025106
34.0,30,0.9,24.5,0.004215474862837612
34.0,30,1.0,25.0,0.06528000208907062
34.0,30,1.1,26.5,5.548684826192881
34.0,30,1.2000000000000002,16.0,208.10090534205258
34.0,30,1.3,,inf
34.0,30,1.4000000000000001,,inf
34.0,30,1.5,,inf
34.0,30,1.6,,inf
34.0,35,0.0,18.0,0.02625893478164848
34.0,35,0.1,18.0,0.02625893478164848
34.0,35,0.2,20.0,0.033543066747676965
34.0,35,0.30000000000000004,21.5,0.02891215619730004
34.0,35,0.4,22.5,0.04643854011491445
34.0,35,0.5,23.0,0.013876414631662223
34.0,35,0.6000000000000001,23.5,0.019770386628576712
34.0,35,0.7000000000000001,24.0,0.05329594064552434
34.0,35,0.8,24.0,0.027732042430722546
34.0,35,0.9,24.5,0.040610262489236555
34.0,35,1.0,24.5,0.029861923733581115
34.0,35,1.1,26.5,5.599159003115136
34.0,35,1.2000000000000002,16.0,208.07439629797216
34.0,35,1.3,,inf
34.0,35,1.4000000000000001,,inf
34.0,35,1.5,,inf
34.0,35,1.6,,inf
34.0,40,0.0,17.5,0.038355952516608845
34.0,40,0.1,17.5,0.038355952516608845
34.0,40,0.2,19.5,0.02736281849551382
34.0,40,0.30000000000000004,21.0,0.040760760295771796
34.0,40,0.4,22.0,0.02972948140605664
34.0,40,0.5,23.0,0.054835598570408095
34.0,40,0.6000000000000001,23.5,0.061984734491114565
34.0,40,0.7000000000000001,23.5,0.03636856105120201
34.0,40,0.8,24.0,0.01577090719513149
34.0,40,0.9,24.0,0.05585569649061992
34.0,40,1.0,24.5,0.014963813618493579
34.0,40,1.1,26.5,5.649633180037391
34.0,40,1.2000000000000002,16.0,208.04788725389176
34.0,40,1.3,,inf
34.0,40,1.4000000000000001,,inf
34.0,40,1.5,,inf
34.0,40,1.6,,inf
34.0,45,0.0,17.5,0.009197870487967061
34.0,45,0.1,17.5,0.009197870487967061
34.0,45,0.2,19.5,0.005686340104857278
34.0,45,0.30000000000000004,21.0,0.00450236195233408
34.0,45,0.4,22.0,0.008816760911491417
34.0,45,0.5,22.5,0.028202437284354846
34.0,45,0.6000000000000001,23.0,0.02552424674108601
34.0,45,0.7000000000000001,23.5,0.005845786811335845
34.0,45,0.8,24.0,0.05927385682098606
34.0,45,0.9,24.0,0.012352746864765882
34.0,45,1.0,24.5,0.05978955097056775
34.0,45,1.1,26.5,5.700107356959644
34.0,45,1.2000000000000002,16.0,208.0213782098113
34.0,45,1.3,,inf
34.0,45,1.4000000000000001,,inf
34.0,45,1.5,,inf
34.0,45,1.6,,inf
34.0,50,0.0,17.5,0.019960211540673675
34.0,50,0.1,17.5,0.019960211540673675
34.0,50,0.2,19.5,0.03873549870522785
34.0,50,0.30000000000000004,21.0,0.03175603639110364
34.0,50,0.4,22.0,0.047363003229039476
34.0,50,0.5,22.5,0.011534285519049453
34.0,50,0.6000000000000001,23.0,0.015434937197659336
34.0,50,0.7000000000000001,23.5,0.0480601346738737
34.0,50,0.8,23.5,0.03732814132918857
34.0,50,0.9,24.0,0.031150202761088156
34.0,50,1.0,24.0,0.04075787452043623
34.0,50,1.1,26.5,5.750581533881899
34.0,50,1.2000000000000002,16.0,207.99486916573085
34.0,50,1.3,,inf
34.0,50,1.4000000000000001,,inf
34.0,50,1.5,,inf
34.0,50,1.6,,inf
34.0,55,0.0,17.0,0.048530427169777283
34.0,55,0.1,17.0,0.048530427169777283
34.0,55,0.2,19.0,0.026068841138148956
34.0,55,0.30000000000000004,20.5,0.042152270860195074
34.0,55,0.4,21.5,0.033278397426114326
34.0,55,0.5,22.5,0.05127100832245375
34.0,55,0.6000000000000001,23.0,0.05639412113640521
34.0,55,0.7000000000000001,23.0,0.046616608481299324
34.0,55,0.8,23.5,0.004886206533350332
34.0,55,0.9,23.5,0.06992844505558805
34.0,55,1.0,24.0,0.0027450751054188633
34.0,55,1.1,26.5,5.801055710804153
34.0,55,1.2000000000000002,16.0,207.96836012165042
34.0,55,1.3,,inf
34.0,55,1.4000000000000001,,inf
34.0,55,1.5,,inf
